PacketCounter,UTC_Nano,UTC_Year,UTC_Month,UTC_Day,UTC_Hour,UTC_Minute,UTC_Second,UTC_Valid,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_X,Vel_Y,Vel_Z
41548,37400000,2021,1,2,6,48,41,247,16.250534,-18.328119,-37.138779,33.97369237,-117.7738424,347.175074,0.053483,-0.424303,-0.090664
41549,39900000,2021,1,2,6,48,41,247,16.211351,-18.30319,-37.139935,33.97369236,-117.7738424,347.174847,0.053817,-0.424019,-0.09095
41550,42400000,2021,1,2,6,48,41,247,16.173168,-18.276793,-37.142605,33.97369235,-117.7738424,347.17462,0.053811,-0.423832,-0.091137
41551,44900000,2021,1,2,6,48,41,247,16.135761,-18.249466,-37.144855,33.97369234,-117.7738424,347.174392,0.053771,-0.42354,-0.091193
41552,47400000,2021,1,2,6,48,41,247,16.098486,-18.221478,-37.146858,33.97369233,-117.7738424,347.174164,0.05379,-0.423181,-0.09117
41553,49900000,2021,1,2,6,48,41,247,16.062021,-18.193144,-37.150139,33.97369232,-117.7738424,347.173982,0.054191,-0.422644,-0.091113
41554,0,2021,1,2,6,48,41,247,,,,,,0,,,
41555,52400000,2021,1,2,6,48,41,247,16.026972,-18.165377,-37.153255,33.97369231,-117.7738424,347.173754,0.054301,-0.42214,-0.090956
41556,54900000,2021,1,2,6,48,41,247,15.992724,-18.136721,-37.156284,33.9736923,-117.7738424,347.173527,0.054452,-0.421595,-0.090738
41557,57400000,2021,1,2,6,48,41,247,15.960086,-18.107241,-37.159229,33.97369229,-117.7738424,347.1733,0.054685,-0.421029,-0.090496
41558,59900000,2021,1,2,6,48,41,247,15.927035,-18.077814,-37.161137,33.97369228,-117.7738424,347.173075,0.055219,-0.420399,-0.090259
41559,62400000,2021,1,2,6,48,41,247,15.897105,-18.048603,-37.162716,33.97369227,-117.7738424,347.17285,0.055404,-0.419822,-0.089851
41560,64900000,2021,1,2,6,48,41,247,15.868814,-18.020308,-37.163757,33.97369226,-117.7738424,347.172626,0.055609,-0.419174,-0.089533
41561,67400000,2021,1,2,6,48,41,247,15.842362,-17.992159,-37.1646,33.97369225,-117.7738424,347.172402,0.055881,-0.418563,-0.089163
41562,69900000,2021,1,2,6,48,41,247,15.808891,-17.970919,-37.118832,33.97369282,-117.7738423,347.197774,0.056643,-0.402305,-0.073942
41563,72400000,2021,1,2,6,48,41,247,15.785998,-17.944284,-37.119209,33.97369281,-117.7738423,347.197589,0.0569,-0.401582,-0.073633
41564,74900000,2021,1,2,6,48,41,247,15.764974,-17.917233,-37.119038,33.9736928,-117.7738423,347.197406,0.057189,-0.400807,-0.073401
41565,77400000,2021,1,2,6,48,41,247,15.744473,-17.891951,-37.119877,33.97369279,-117.7738423,347.197222,0.057518,-0.400117,-0.073208
41566,79900000,2021,1,2,6,48,41,247,15.724803,-17.867195,-37.119854,33.97369278,-117.7738423,347.196891,0.058126,-0.399344,-0.073196
41567,82400000,2021,1,2,6,48,41,247,15.70544,-17.843372,-37.119545,33.97369277,-117.7738423,347.196708,0.058516,-0.398597,-0.073102
41568,84900000,2021,1,2,6,48,41,247,15.686984,-17.819651,-37.118137,33.97369276,-117.7738423,347.196525,0.058931,-0.397828,-0.073117
41569,87400000,2021,1,2,6,48,41,247,15.669016,-17.797287,-37.116295,33.97369276,-117.7738423,347.196342,0.059373,-0.39723,-0.073249
41570,89900000,2021,1,2,6,48,41,247,15.652323,-17.774803,-37.114761,33.97369275,-117.7738423,347.19363,0.05999,-0.396635,-0.074273
41571,92400000,2021,1,2,6,48,41,247,15.63613,-17.752352,-37.111996,33.97369274,-117.7738423,347.193444,0.060386,-0.396113,-0.074492
41572,94900000,2021,1,2,6,48,41,247,15.621128,-17.730219,-37.110619,33.97369273,-117.7738423,347.193258,0.060672,-0.395629,-0.074828
41573,97400000,2021,1,2,6,48,41,247,15.605481,-17.708838,-37.108868,33.97369272,-117.7738423,347.19307,0.060963,-0.395208,-0.075269
41574,99900000,2021,1,2,6,48,41,247,15.590278,-17.687683,-37.10717,33.97369271,-117.7738423,347.19288,0.061425,-0.394697,-0.075813
41575,102400000,2021,1,2,6,48,41,247,15.57436,-17.665432,-37.105133,33.9736927,-117.7738423,347.19269,0.061669,-0.394178,-0.07637
41576,104900000,2021,1,2,6,48,41,247,15.558112,-17.642618,-37.10239,33.97369269,-117.7738423,347.192498,0.061888,-0.39372,-0.076974
41577,107400000,2021,1,2,6,48,41,247,15.54028,-17.618387,-37.099705,33.97369268,-117.7738423,347.192305,0.062114,-0.393326,-0.077698
41578,109900000,2021,1,2,6,48,41,247,15.520813,-17.593906,-37.096878,33.97369268,-117.7738423,347.187187,0.06254,-0.392991,-0.080076
41579,112400000,2021,1,2,6,48,41,247,15.499984,-17.569244,-37.092495,33.97369267,-117.7738423,347.186986,0.062726,-0.392693,-0.080907
41580,114900000,2021,1,2,6,48,41,247,15.479091,-17.543829,-37.088779,33.97369266,-117.7738423,347.186782,0.062925,-0.392511,-0.081744
41581,117400000,2021,1,2,6,48,41,247,15.457422,-17.517403,-37.084076,33.97369265,-117.7738423,347.186577,0.063097,-0.392288,-0.082567
41582,119900000,2021,1,2,6,48,41,247,15.435342,-17.490788,-37.079075,33.97369264,-117.7738423,347.186369,0.063481,-0.392084,-0.083414
41583,122400000,2021,1,2,6,48,41,247,15.41125,-17.463114,-37.07262,33.97369263,-117.7738423,347.186159,0.063641,-0.391881,-0.084252
41584,124900000,2021,1,2,6,48,41,247,15.38488,-17.434969,-37.066811,33.97369262,-117.7738423,347.185948,0.063721,-0.391655,-0.085063
41585,127400000,2021,1,2,6,48,41,247,15.356608,-17.406693,-37.06139,33.97369261,-117.7738423,347.185734,0.063724,-0.391341,-0.08582
41586,129900000,2021,1,2,6,48,41,247,15.323507,-17.378653,-37.05452,33.97369261,-117.7738423,347.185477,0.063975,-0.391001,-0.086679
41587,132400000,2021,1,2,6,48,41,247,15.288093,-17.349686,-37.049149,33.9736926,-117.7738423,347.185259,0.064012,-0.39064,-0.087368
41588,134900000,2021,1,2,6,48,41,247,15.246799,-17.320988,-37.042915,33.97369259,-117.7738423,347.18504,0.064134,-0.390284,-0.088116
41589,137400000,2021,1,2,6,48,41,247,15.203351,-17.291512,-37.036098,33.97369258,-117.7738423,347.184819,0.064315,-0.389968,-0.0888
41590,139900000,2021,1,2,6,48,41,247,15.156212,-17.261471,-37.028797,33.97369257,-117.7738423,347.184596,0.064739,-0.389675,-0.089599
41591,142400000,2021,1,2,6,48,41,247,15.107267,-17.230803,-37.020145,33.97369256,-117.7738423,347.184371,0.064937,-0.389284,-0.090255
41592,144900000,2021,1,2,6,48,41,247,15.057818,-17.1998,-37.010132,33.97369255,-117.7738423,347.184145,0.065097,-0.389058,-0.09098
41593,147400000,2021,1,2,6,48,41,247,15.007953,-17.167711,-36.999619,33.97369254,-117.7738423,347.183916,0.065274,-0.388824,-0.091741
41594,149900000,2021,1,2,6,48,41,247,14.957788,-17.134686,-36.98893,33.97369253,-117.7738423,347.176386,0.065754,-0.388559,-0.094944
41595,152400000,2021,1,2,6,48,41,247,14.907687,-17.101072,-36.977787,33.97369253,-117.7738423,347.176148,0.065906,-0.388251,-0.095733
41596,154900000,2021,1,2,6,48,41,247,14.857183,-17.067324,-36.966465,33.97369252,-117.7738423,347.175907,0.065959,-0.388006,-0.0965
41597,157400000,2021,1,2,6,48,41,247,14.807785,-17.03183,-36.955242,33.97369251,-117.7738422,347.175665,0.066023,-0.387823,-0.097309
41598,159900000,2021,1,2,6,48,41,247,14.759353,-16.996416,-36.944931,33.9736925,-117.7738422,347.17542,0.066425,-0.387523,-0.098167
41599,162400000,2021,1,2,6,48,41,247,14.711675,-16.959555,-36.934814,33.97369249,-117.7738422,347.175174,0.066436,-0.38734,-0.098939
41600,164900000,2021,1,2,6,48,41,247,14.665675,-16.921183,-36.925011,33.97369248,-117.7738422,347.174926,0.066424,-0.387255,-0.099677
41601,167400000,2021,1,2,6,48,41,247,14.621338,-16.882812,-36.915596,33.97369247,-117.7738422,347.174675,0.06638,-0.387092,-0.100402
41602,169900000,2021,1,2,6,48,41,247,14.577312,-16.842163,-36.906803,33.97369247,-117.7738422,347.169607,0.066682,-0.386833,-0.102782
41603,172400000,2021,1,2,6,48,41,247,14.535568,-16.80022,-36.899075,33.97369246,-117.7738422,347.169349,0.066636,-0.386611,-0.103485
41604,174900000,2021,1,2,6,48,41,247,14.49482,-16.758129,-36.8923,33.97369245,-117.7738422,347.16909,0.06645,-0.386474,-0.104003
41605,177400000,2021,1,2,6,48,41,247,14.455156,-16.714775,-36.885624,33.97369244,-117.7738422,347.168829,0.066248,-0.386396,-0.104564
41606,179900000,2021,1,2,6,48,41,247,14.416484,-16.671488,-36.880863,33.97369243,-117.7738422,347.168567,0.066313,-0.386417,-0.105048
41607,182400000,2021,1,2,6,48,41,247,14.379717,-16.627953,-36.875576,33.97369242,-117.7738422,347.168304,0.065916,-0.386529,-0.105415
41608,184900000,2021,1,2,6,48,41,247,14.34479,-16.584089,-36.870247,33.97369241,-117.7738422,347.168041,0.065489,-0.386628,-0.105578
41609,187400000,2021,1,2,6,48,41,247,14.311396,-16.540598,-36.866467,33.9736924,-117.7738422,347.167776,0.065117,-0.386879,-0.105746
41610,189900000,2021,1,2,6,48,41,247,14.278662,-16.492384,-36.864773,33.9736924,-117.7738422,347.156232,0.065313,-0.387271,-0.110057
41611,192400000,2021,1,2,6,48,41,247,14.24569,-16.441168,-36.861111,33.97369239,-117.7738422,347.155957,0.06501,-0.387593,-0.110247
41612,194900000,2021,1,2,6,48,41,247,14.210823,-16.386272,-36.856133,33.97369238,-117.7738422,347.155681,0.064587,-0.38794,-0.110145
41613,197400000,2021,1,2,6,48,41,247,14.174623,-16.330688,-36.850899,33.97369237,-117.7738422,347.155406,0.064097,-0.388186,-0.109865
41614,199900000,2021,1,2,6,48,41,247,14.136276,-16.274755,-36.84465,33.97369236,-117.7738422,347.155133,0.064087,-0.388497,-0.109432
41615,202400000,2021,1,2,6,48,41,247,14.096609,-16.219019,-36.837681,33.97369235,-117.7738422,347.15486,0.063874,-0.388825,-0.108934
41616,204900000,2021,1,2,6,48,41,247,14.057176,-16.164062,-36.829891,33.97369234,-117.7738422,347.154589,0.063619,-0.389164,-0.108252
41617,207400000,2021,1,2,6,48,41,247,14.016486,-16.109913,-36.82093,33.97369233,-117.7738422,347.154319,0.06336,-0.389322,-0.107417
41618,209900000,2021,1,2,6,48,41,247,13.976428,-16.055992,-36.810337,33.97369233,-117.7738422,347.14939,0.063647,-0.389614,-0.108132
41619,212400000,2021,1,2,6,48,41,247,13.938053,-16.004004,-36.800251,33.97369232,-117.7738422,347.149121,0.063496,-0.389995,-0.107116
41620,214900000,2021,1,2,6,48,41,247,13.900817,-15.954045,-36.789783,33.97369231,-117.7738422,347.148854,0.063259,-0.390361,-0.105979
41621,217400000,2021,1,2,6,48,41,247,13.866502,-15.905163,-36.779556,33.9736923,-117.7738422,347.148591,0.063014,-0.390747,-0.104744
41622,219900000,2021,1,2,6,48,41,247,13.83321,-15.859023,-36.769669,33.97369229,-117.7738422,347.148332,0.063177,-0.391133,-0.103427
41623,222400000,2021,1,2,6,48,41,247,13.801494,-15.814388,-36.760563,33.97369228,-117.7738422,347.148075,0.062921,-0.391487,-0.102103
41624,224900000,2021,1,2,6,48,41,247,13.772259,-15.771648,-36.752026,33.97369227,-117.7738422,347.147821,0.062833,-0.391807,-0.100869
41625,227400000,2021,1,2,6,48,41,247,13.74439,-15.730365,-36.743145,33.97369226,-117.7738422,347.14757,0.062818,-0.392111,-0.099696
41626,229900000,2021,1,2,6,48,41,247,13.718715,-15.689528,-36.734081,33.97369226,-117.7738422,347.147646,0.063164,-0.392346,-0.098367
41627,232400000,2021,1,2,6,48,41,247,13.696017,-15.650202,-36.725342,33.97369225,-117.7738422,347.147402,0.06314,-0.392502,-0.097143
41628,234900000,2021,1,2,6,48,41,247,13.676084,-15.610739,-36.717266,33.97369224,-117.7738422,347.14716,0.063181,-0.39272,-0.09605
41629,237400000,2021,1,2,6,48,41,247,13.658369,-15.571835,-36.70932,33.97369223,-117.7738422,347.146921,0.063269,-0.392821,-0.094999
41630,239900000,2021,1,2,6,48,41,247,13.642951,-15.533848,-36.70108,33.97369222,-117.7738422,347.146684,0.06368,-0.39297,-0.094129
41631,242400000,2021,1,2,6,48,41,247,13.630318,-15.494628,-36.693375,33.97369221,-117.7738422,347.14645,0.063819,-0.393114,-0.093263
41632,244900000,2021,1,2,6,48,41,247,13.61859,-15.455669,-36.685123,33.9736922,-117.7738422,347.146218,0.06379,-0.393183,-0.092443
41633,247400000,2021,1,2,6,48,41,247,13.607353,-15.415977,-36.67804,33.97369219,-117.7738422,347.145988,0.063824,-0.39323,-0.091766
41634,249900000,2021,1,2,6,48,41,247,13.595267,-15.376106,-36.671246,33.97369218,-117.7738422,347.151063,0.064138,-0.393461,-0.089378
41635,252400000,2021,1,2,6,48,41,247,13.582939,-15.335194,-36.664925,33.97369218,-117.7738422,347.15084,0.064101,-0.393519,-0.088845
41636,254900000,2021,1,2,6,48,41,247,13.569256,-15.294435,-36.660259,33.97369217,-117.7738422,347.150618,0.064107,-0.393654,-0.088342
41637,257400000,2021,1,2,6,48,41,247,13.553131,-15.252318,-36.655151,33.97369216,-117.7738422,347.150398,0.064136,-0.393852,-0.087904
41638,259900000,2021,1,2,6,48,41,247,13.53534,-15.210104,-36.650742,33.97369215,-117.7738422,347.150179,0.064361,-0.394192,-0.087338
41639,262400000,2021,1,2,6,48,41,247,13.515965,-15.168319,-36.64658,33.97369214,-117.7738422,347.149961,0.064364,-0.394428,-0.086764
41640,264900000,2021,1,2,6,48,41,247,13.494465,-15.126942,-36.641922,33.97369213,-117.7738422,347.149745,0.064303,-0.394767,-0.086148
41641,267400000,2021,1,2,6,48,41,247,13.470726,-15.085771,-36.637318,33.97369212,-117.7738422,347.14953,0.06418,-0.395237,-0.085562
41642,269900000,2021,1,2,6,48,41,247,13.444481,-15.045461,-36.630894,33.97369211,-117.7738422,347.149625,0.064367,-0.395723,-0.084866
41643,272400000,2021,1,2,6,48,41,247,13.41717,-15.006643,-36.625664,33.9736921,-117.7738422,347.149413,0.064204,-0.39613,-0.084272
41644,274900000,2021,1,2,6,48,41,247,13.386147,-14.968101,-36.619099,33.9736921,-117.7738422,347.149203,0.064078,-0.39648,-0.083669
41645,277400000,2021,1,2,6,48,41,247,13.3516,-14.931911,-36.611794,33.97369209,-117.7738422,347.148995,0.064049,-0.396749,-0.083083
41646,279900000,2021,1,2,6,48,41,247,13.312497,-14.896933,-36.603512,33.97369208,-117.7738422,347.148787,0.064297,-0.397134,-0.082591
41647,282400000,2021,1,2,6,48,41,247,13.270439,-14.863561,-36.594326,33.97369207,-117.7738422,347.148582,0.064168,-0.397412,-0.081997
41648,284900000,2021,1,2,6,48,41,247,13.224653,-14.83122,-36.584652,33.97369206,-117.7738422,347.148377,0.064019,-0.397771,-0.081415
41649,287400000,2021,1,2,6,48,41,247,13.176347,-14.800284,-36.575314,33.97369205,-117.7738422,347.148175,0.063852,-0.398097,-0.080877
41650,289900000,2021,1,2,6,48,41,247,13.123359,-14.77073,-36.56517,33.97369204,-117.7738422,347.148296,0.064058,-0.39829,-0.080074
41651,292400000,2021,1,2,6,48,41,247,13.066983,-14.742364,-36.555424,33.97369203,-117.7738422,347.148097,0.063852,-0.398493,-0.07937
41652,294900000,2021,1,2,6,48,41,247,13.004184,-14.716181,-36.545681,33.97369202,-117.7738422,347.147899,0.063641,-0.39854,-0.078614
41653,297400000,2021,1,2,6,48,41,247,12.934581,-14.692254,-36.534088,33.97369202,-117.7738422,347.147704,0.063525,-0.398691,-0.077757
41654,299900000,2021,1,2,6,48,41,247,12.858612,-14.669754,-36.522572,33.97369201,-117.7738421,347.147511,0.064008,-0.398624,-0.076858
41655,250000000,2021,1,2,6,48,41,247,,,,,,0,,,
41656,302400000,2021,1,2,6,48,41,247,12.775818,-14.649382,-36.509281,33.973692,-117.7738421,347.14732,0.064263,-0.39863,-0.075915
41657,304900000,2021,1,2,6,48,41,247,12.685966,-14.630969,-36.494091,33.97369199,-117.7738421,347.147132,0.06466,-0.398691,-0.074883
41658,307400000,2021,1,2,6,48,41,247,12.589046,-14.614581,-36.477051,33.97369198,-117.7738421,347.146946,0.065155,-0.398879,-0.07387
41659,309900000,2021,1,2,6,48,41,247,12.484441,-14.600764,-36.45705,33.97369197,-117.7738421,347.144595,0.066105,-0.398792,-0.073553
41660,312400000,2021,1,2,6,48,41,247,12.372441,-14.589519,-36.435436,33.97369196,-117.7738421,347.144413,0.066654,-0.399018,-0.072539
41661,314900000,2021,1,2,6,48,41,247,12.253317,-14.581481,-36.412228,33.97369195,-117.7738421,347.144232,0.067199,-0.399307,-0.071517
41662,317400000,2021,1,2,6,48,41,247,12.126295,-14.575993,-36.387474,33.97369194,-117.7738421,347.144055,0.067737,-0.399783,-0.070519
41663,319900000,2021,1,2,6,48,41,247,11.985723,-14.58042,-36.307388,33.97369252,-117.7738422,347.166609,0.066502,-0.383937,-0.057425
41664,322400000,2021,1,2,6,48,41,247,11.845274,-14.578079,-36.279846,33.97369251,-117.7738422,347.166466,0.06696,-0.384475,-0.05665
41665,324900000,2021,1,2,6,48,41,247,11.695333,-14.577969,-36.250465,33.9736925,-117.7738422,347.166326,0.067324,-0.385021,-0.055925
41666,327400000,2021,1,2,6,48,41,247,11.536006,-14.579389,-36.22065,33.9736925,-117.7738422,347.166187,0.067714,-0.385458,-0.055318
41667,329900000,2021,1,2,6,48,41,247,11.366167,-14.58243,-36.190361,33.97369249,-117.7738422,347.168607,0.068668,-0.385198,-0.053969
41668,332400000,2021,1,2,6,48,41,247,11.185694,-14.586583,-36.159557,33.97369248,-117.7738422,347.168473,0.069043,-0.385738,-0.053557
41669,334900000,2021,1,2,6,48,41,247,10.995115,-14.5919,-36.127678,33.97369247,-117.7738422,347.168339,0.069435,-0.386331,-0.053207
41670,337400000,2021,1,2,6,48,41,247,10.795039,-14.598656,-36.094341,33.97369246,-117.7738422,347.168207,0.069746,-0.386855,-0.052766
41671,339900000,2021,1,2,6,48,41,247,10.584701,-14.60644,-36.060215,33.97369245,-117.7738421,347.168075,0.070604,-0.386483,-0.052244
41672,342400000,2021,1,2,6,48,41,247,10.363372,-14.615582,-36.023968,33.97369244,-117.7738421,347.167945,0.070737,-0.387094,-0.051757
41673,344900000,2021,1,2,6,48,41,247,10.13332,-14.626338,-35.988297,33.97369244,-117.7738421,347.167817,0.070693,-0.387683,-0.051194
41674,347400000,2021,1,2,6,48,41,247,9.893061,-14.638348,-35.951866,33.97369243,-117.7738421,347.16769,0.070638,-0.388301,-0.050507
41675,349900000,2021,1,2,6,48,41,247,9.643446,-14.652754,-35.915398,33.97369242,-117.7738421,347.16772,0.071364,-0.387702,-0.049579
41676,352400000,2021,1,2,6,48,41,247,9.383781,-14.669498,-35.878777,33.97369241,-117.7738421,347.167597,0.071268,-0.388231,-0.048694
41677,354900000,2021,1,2,6,48,41,247,9.11377,-14.688448,-35.840889,33.9736924,-117.7738421,347.167476,0.071139,-0.388845,-0.047639
41678,357400000,2021,1,2,6,48,41,247,8.83103,-14.709753,-35.801189,33.97369239,-117.7738421,347.167359,0.071046,-0.389385,-0.04639
41679,359900000,2021,1,2,6,48,41,247,8.536311,-14.735058,-35.76049,33.97369238,-117.7738421,347.167247,0.071842,-0.388462,-0.044885
41680,362400000,2021,1,2,6,48,41,247,8.227878,-14.763228,-35.717236,33.97369237,-117.7738421,347.167137,0.07176,-0.388756,-0.043143
41681,364900000,2021,1,2,6,48,41,247,7.906384,-14.795269,-35.670807,33.97369237,-117.7738421,347.167031,0.071813,-0.389097,-0.041221
41682,367400000,2021,1,2,6,48,41,247,7.569383,-14.831894,-35.622791,33.97369236,-117.7738421,347.166931,0.072019,-0.389302,-0.039097
41683,369900000,2021,1,2,6,48,41,247,7.215695,-14.872879,-35.571419,33.97369235,-117.7738421,347.167001,0.073444,-0.38785,-0.036739
41684,372400000,2021,1,2,6,48,41,247,6.843895,-14.918386,-35.51757,33.97369234,-117.7738421,347.166912,0.074031,-0.388105,-0.034404
41685,374900000,2021,1,2,6,48,41,247,6.45417,-14.968894,-35.459743,33.97369233,-117.7738421,347.166829,0.074665,-0.388382,-0.031853
41686,377400000,2021,1,2,6,48,41,247,6.044135,-15.023737,-35.399422,33.97369232,-117.7738421,347.166753,0.075364,-0.38866,-0.029173
41687,379900000,2021,1,2,6,48,41,247,5.613421,-15.084641,-35.333954,33.97369231,-117.7738421,347.166685,0.077201,-0.386944,-0.026288
41688,382400000,2021,1,2,6,48,41,247,5.164951,-15.151228,-35.264664,33.97369231,-117.7738421,347.166623,0.077784,-0.387459,-0.023284
41689,384900000,2021,1,2,6,48,41,247,4.699221,-15.224485,-35.191517,33.9736923,-117.7738421,347.166569,0.078246,-0.388052,-0.020202
41690,387400000,2021,1,2,6,48,41,247,4.216534,-15.305539,-35.114124,33.97369229,-117.7738421,347.166522,0.078568,-0.388655,-0.017096
41691,389900000,2021,1,2,6,48,41,247,3.71443,-15.394231,-35.033417,33.97369228,-117.7738421,347.159362,0.080293,-0.386397,-0.016487
41692,392400000,2021,1,2,6,48,41,247,3.192088,-15.490732,-34.94838,33.97369227,-117.7738421,347.159325,0.0805,-0.386991,-0.013421
41693,394900000,2021,1,2,6,48,41,247,2.647262,-15.593778,-34.859737,33.97369226,-117.7738421,347.159295,0.080716,-0.387702,-0.010458
41694,397400000,2021,1,2,6,48,41,247,2.077452,-15.703664,-34.766949,33.97369225,-117.7738421,347.159272,0.080963,-0.3883,-0.007506
41695,399900000,2021,1,2,6,48,41,247,1.480406,-15.819337,-34.669899,33.97369224,-117.7738421,347.159256,0.082857,-0.385367,-0.004739
41696,402400000,2021,1,2,6,48,41,247,0.854787,-15.940353,-34.568066,33.97369224,-117.7738421,347.159248,0.083219,-0.38587,-0.002104
41697,404900000,2021,1,2,6,48,41,247,0.196334,-16.066742,-34.461967,33.97369223,-117.7738421,347.159246,0.083516,-0.386403,0.000254
41698,407400000,2021,1,2,6,48,41,247,-0.495654,-16.198572,-34.350216,33.97369222,-117.7738421,347.159249,0.083867,-0.386808,0.002432
41699,409900000,2021,1,2,6,48,41,247,-1.223793,-16.334749,-34.232731,33.97369221,-117.7738421,347.164383,0.085859,-0.383174,0.006064
41700,412400000,2021,1,2,6,48,41,247,-1.984146,-16.475206,-34.109173,33.9736922,-117.7738421,347.1644,0.086009,-0.383634,0.007777
41701,414900000,2021,1,2,6,48,41,247,-2.777108,-16.618887,-33.978611,33.97369219,-117.7738421,347.164421,0.086055,-0.384316,0.009364
41702,417400000,2021,1,2,6,48,41,247,-3.601561,-16.765144,-33.840763,33.97369218,-117.7738421,347.164446,0.085994,-0.38518,0.010656
41703,419900000,2021,1,2,6,48,41,247,-4.452512,-16.914192,-33.697285,33.97369218,-117.7738421,347.164471,0.087805,-0.381354,0.011667
41704,422400000,2021,1,2,6,48,41,247,-5.32883,-17.066088,-33.547665,33.97369217,-117.7738421,347.164501,0.087388,-0.382324,0.012612
41705,424900000,2021,1,2,6,48,41,247,-6.226171,-17.219475,-33.391968,33.97369216,-117.7738421,347.164533,0.086876,-0.383076,0.013169
41706,427400000,2021,1,2,6,48,41,247,-7.141804,-17.374191,-33.231606,33.97369215,-117.7738421,347.164566,0.086283,-0.383709,0.013325
41707,429900000,2021,1,2,6,48,41,247,-8.073625,-17.528954,-33.064602,33.97369214,-117.7738421,347.164786,0.088047,-0.378945,0.013178
41708,432400000,2021,1,2,6,48,41,247,-9.018589,-17.682417,-32.892124,33.97369213,-117.7738421,347.164818,0.087674,-0.379422,0.012544
41709,434900000,2021,1,2,6,48,41,247,-9.97177,-17.835192,-32.714268,33.97369213,-117.7738421,347.164848,0.08731,-0.379839,0.011578
