"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.01193161867558956,0.7047073245048523,-0.1370008587837219,0.01193161898576808,0.7047073159753791,-0.1370008586803592,100.0,4.0,97.0,0.718,2750507180589.0,107180589.0,-11.0
0.01243796572089195,0.7271157503128052,0.06362368911504745,0.01243796565925731,0.7271157561216521,0.06362369220579046,97.0,5.0,98.0,0.73,2750507180592.0,107180592.0,5.0
0.01266236416995525,0.7327553629875183,-0.116074375808239,0.01266236371688411,0.7327553510305223,-0.1160743730598513,30.0,6.0,99.0,0.742,2750507180594.0,107180594.0,-9.0
0.01319960691034794,0.7562049627304077,0.09286443889141083,0.01319960696080896,0.7562049763258504,0.09286443967472238,97.0,7.0,100.0,0.762,2750507180596.0,107180596.0,7.0
0.01305166073143482,0.7403243780136108,-0.0909145325422287,0.01305166103877528,0.7403243899441886,-0.09091453018024001,14.0,8.0,101.0,0.746,2750507180598.0,107180598.0,-7.0
0.01301086694002152,0.7307735681533813,0.1157615035772324,0.01301086726212265,0.7307735569208156,0.1157615041297709,100.0,9.0,102.0,0.74,2750507180601.0,107180601.0,9.0
0.0123071726411581,0.6912495493888855,-0.0604860857129097,0.01230717272828205,0.6912495692326543,-0.06048608546687477,5.0,10.0,102.0,0.6940000000000001,2750507180603.0,107180603.0,-5.0
0.01277545373886824,0.7105832695960999,0.1381457149982452,0.01277545401252817,0.7105832462494975,0.1381457126526184,70.0,11.0,103.0,0.724,2750507180605.0,107180605.0,11.0
0.0133200278505683,0.7267580032348633,0.1678134799003601,0.01332002738533783,0.7267580137883362,0.1678134865405233,100.0,13.0,105.0,0.746,2750507180610.0,107180610.0,13.0
0.01331177726387978,0.7127289772033691,0.191008448600769,0.01331177722688446,0.7127289573157862,0.1910084552856603,100.0,15.0,107.0,0.738,2750507180615.0,107180615.0,15.0
0.01452844496816397,0.730095386505127,-0.1956671923398972,0.01452844512417935,0.730095385460657,-0.1956671980975057,20.0,0.0,114.0,0.756,2750507180635.0,107180635.0,-15.0
0.01455747243016958,0.7189377546310425,-0.1660138815641403,0.01455747262164192,0.7189377387974232,-0.1660138781057724,25.0,2.0,116.0,0.738,2750507180640.0,107180640.0,-13.0
0.014844611287117,0.7268507480621338,0.03810057789087296,0.01484461135003781,0.7268507299379259,0.03810057614486311,100.0,3.0,117.0,0.728,2750507180642.0,107180642.0,3.0
0.01415090821683407,0.6928843259811401,-0.1347111463546753,0.01415090852669582,0.6928843032247842,-0.1347111507358406,100.0,4.0,117.0,0.706,2750507180645.0,107180645.0,-11.0
0.01514011807739735,0.73503577709198,0.06432093679904938,0.01514011804688509,0.7350357771845647,0.06432093814777172,93.0,5.0,118.0,0.738,2750507180647.0,107180647.0,5.0
0.0148508595302701,0.7149321436882019,-0.1132585555315018,0.01485085980512059,0.7149321311885576,-0.1132585526891271,48.0,6.0,119.0,0.724,2750507180649.0,107180649.0,-9.0
0.01567288488149643,0.7482156753540039,0.09188948571681976,0.01567288396900712,0.7482156662806895,0.0918894849274812,100.0,7.0,120.0,0.754,2750507180651.0,107180651.0,7.0
0.01555195823311806,0.7363049983978271,-0.09042705595493317,0.01555195785533549,0.7363050215281536,-0.09042705280661943,14.0,8.0,121.0,0.742,2750507180654.0,107180654.0,-7.0
0.01560098398476839,0.7386261224746704,0.1170129776000977,0.0156009836065645,0.7386261380814447,0.1170129798500927,100.0,9.0,121.0,0.748,2750507180656.0,107180656.0,9.0
0.0146351670846343,0.6872185468673706,-0.06013746187090874,0.01463516748524978,0.6872185223618721,-0.06013746249588414,5.0,10.0,122.0,0.6900000000000001,2750507180658.0,107180658.0,-5.0
0.01521363202482462,0.7085714936256409,0.1377640962600708,0.01521363157050451,0.7085715204807723,0.1377640946618653,74.0,11.0,123.0,0.722,2750507180661.0,107180661.0,11.0
0.01598433963954449,0.7325519323348999,0.1691631972789764,0.01598433975019465,0.7325519197039432,0.1691631928665865,100.0,13.0,125.0,0.752,2750507180665.0,107180665.0,13.0
0.01576015911996365,0.7165436744689941,0.192043736577034,0.01576015885362669,0.7165436641248712,0.1920437314660704,100.0,15.0,126.0,0.742,2750507180670.0,107180670.0,15.0
0.01703168824315071,0.7281088829040527,-0.1951495558023453,0.01703168821062108,0.7281089003889826,-0.1951495600073006,19.0,0.0,134.0,0.754,2750507180691.0,107180691.0,-15.0
0.0170206930488348,0.716934323310852,-0.1655639708042145,0.01702069308454606,0.7169343525448885,-0.1655639759970846,27.0,2.0,136.0,0.736,2750507180695.0,107180695.0,-13.0
0.0172384474426508,0.7208043932914734,0.03778656199574471,0.01723844764311154,0.7208044199194628,0.03778656040740544,100.0,3.0,137.0,0.722,2750507180698.0,107180698.0,3.0
0.01689801178872585,0.7065695524215698,-0.1373824775218964,0.01689801235052777,0.7065695381788778,-0.1373824766711123,100.0,4.0,137.0,0.72,2750507180700.0,107180700.0,-11.0
0.01775376312434673,0.7369702458381653,0.06449525058269501,0.01775376262620722,0.7369702617387996,0.06449524963326704,85.0,5.0,138.0,0.74,2750507180702.0,107180702.0,5.0
0.01753802038729191,0.7227751016616821,-0.1145100295543671,0.01753802053974847,0.7227751180202696,-0.114510028409449,63.0,6.0,139.0,0.732,2750507180704.0,107180704.0,-9.0
0.01823604851961136,0.7461718916893005,0.091645747423172,0.01823604843002656,0.746171899587252,0.0916457462406709,100.0,7.0,140.0,0.752,2750507180707.0,107180707.0,7.0
0.01817089319229126,0.7382307648658752,-0.09067079424858093,0.01817089376152605,0.7382307404801444,-0.09067079149342973,14.0,8.0,141.0,0.744,2750507180709.0,107180709.0,-7.0
0.0182763896882534,0.7425167560577393,0.1176387146115303,0.01827638977346938,0.7425167376378364,0.1176387177102536,100.0,9.0,141.0,0.752,2750507180711.0,107180711.0,9.0
0.01733016036450863,0.6991139054298401,-0.06118332967162132,0.01733016069358989,0.6991139145289904,-0.06118333140885604,5.0,10.0,142.0,0.7020000000000001,2750507180714.0,107180714.0,-5.0
0.01768691465258598,0.7085140943527222,0.1377640962600708,0.01768691506460817,0.7085140981360173,0.1377640946618653,78.0,11.0,143.0,0.722,2750507180716.0,107180716.0,11.0
0.01809751801192761,0.7149586081504822,0.1651140749454498,0.01809751743392405,0.7149586159119322,0.1651140738883969,100.0,13.0,145.0,0.734,2750507180721.0,107180721.0,13.0
0.0182612668722868,0.7164843082427979,0.192043736577034,0.01826126699259276,0.7164842854748547,0.1920437314660704,100.0,15.0,146.0,0.742,2750507180725.0,107180725.0,15.0
0.01991032063961029,0.7454288601875305,-0.1998082995414734,0.01991032096977212,0.7454288840951987,-0.199808302819146,19.0,0.0,153.0,0.772,2750507180746.0,107180746.0,-15.0
0.01955617591738701,0.7227180600166321,-0.1669136881828308,0.01955617567791773,0.7227180492046548,-0.1669136823231478,25.0,2.0,155.0,0.742,2750507180751.0,107180751.0,-13.0
0.01962862722575665,0.7207432985305786,0.03778656199574471,0.01962862645362034,0.720743291939732,0.03778656040740544,100.0,3.0,156.0,0.722,2750507180753.0,107180753.0,3.0
0.01913409493863583,0.7025845646858215,-0.1366192400455475,0.01913409408357496,0.7025845639615179,-0.1366192406896061,100.0,4.0,156.0,0.716,2750507180755.0,107180755.0,-11.0
0.02041589841246605,0.7448738813400269,0.06519249826669693,0.02041589832034098,0.7448739018226137,0.06519249557524831,96.0,5.0,157.0,0.748,2750507180757.0,107180757.0,5.0
0.01993473246693611,0.7227129936218262,-0.1145100295543671,0.01993473277350661,0.7227129857854473,-0.114510028409449,100.0,6.0,158.0,0.732,2750507180760.0,107180760.0,-9.0
0.02093066647648811,0.7540446519851685,0.09262070059776306,0.02093066615099618,0.7540446359221603,0.09262070098791209,99.0,7.0,159.0,0.76,2750507180762.0,107180762.0,7.0
0.02056342735886574,0.7361820936203003,-0.09042705595493317,0.02056342817644742,0.7361821062361817,-0.09042705280661943,14.0,8.0,160.0,0.742,2750507180764.0,107180764.0,-7.0
0.02064614370465279,0.7345500588417053,0.116387240588665,0.0206461439803357,0.734550030046096,0.1163872419899318,100.0,9.0,161.0,0.744,2750507180767.0,107180767.0,9.0
0.01897666975855827,0.675153374671936,-0.05909159407019615,0.01897667015544028,0.6751533674341287,-0.05909159358291224,5.0,10.0,161.0,0.678,2750507180769.0,107180769.0,-5.0
0.02031384594738483,0.7182639241218567,0.139672189950943,0.02031384680188224,0.7182638989068063,0.1396721846156308,80.0,11.0,162.0,0.732,2750507180771.0,107180771.0,11.0
0.02046830579638481,0.7148946523666382,0.1651140749454498,0.02046830613630684,0.7148946712963298,0.1651140738883969,100.0,13.0,164.0,0.734,2750507180776.0,107180776.0,13.0
0.0208596158772707,0.7241439819335938,0.1941142827272415,0.02085961667508222,0.7241439920392505,0.1941142838268906,93.0,15.0,165.0,0.75,2750507180780.0,107180780.0,15.0
0.02198733575642109,0.7279760837554932,-0.1951495558023453,0.02198733545609859,0.7279761028416373,-0.1951495600073006,16.0,0.0,173.0,0.754,2750507180801.0,107180801.0,-15.0
0.02184076607227325,0.7148540616035461,-0.1651140749454498,0.02184076681150956,0.7148540574894027,-0.1651140738883969,24.0,2.0,175.0,0.734,2750507180806.0,107180806.0,-13.0
0.02208302915096283,0.7186740636825562,0.03768188878893852,0.02208302871490303,0.718674067378414,0.03768188849491955,81.0,3.0,176.0,0.72,2750507180808.0,107180808.0,3.0
0.02128496766090393,0.6927018761634827,-0.1347111463546753,0.02128496850856227,0.6927018521579216,-0.1347111507358406,100.0,4.0,176.0,0.706,2750507180810.0,107180810.0,-11.0
0.02240047231316567,0.7248837351799011,0.06344938278198242,0.02240047151029799,0.7248837113374307,0.06344938072029514,89.0,5.0,177.0,0.728,2750507180813.0,107180813.0,5.0
0.02276414446532726,0.7325111031532288,-0.116074375808239,0.0227641448357193,0.7325111150205578,-0.1160743730598513,100.0,6.0,178.0,0.742,2750507180815.0,107180815.0,-9.0
0.02350063808262348,0.7519828677177429,0.0923769623041153,0.02350063864760797,0.7519828567322364,0.09237696230110179,100.0,7.0,179.0,0.758,2750507180817.0,107180817.0,7.0
0.02294599823653698,0.730153501033783,-0.08969583362340927,0.02294599823974291,0.7301535030630085,-0.08969583674618854,15.0,8.0,180.0,0.736,2750507180820.0,107180820.0,-7.0
0.02308529056608677,0.7305247187614441,0.1157615035772324,0.02308529094244862,0.7305247042391623,0.1157615041297709,100.0,9.0,181.0,0.74,2750507180822.0,107180822.0,9.0
0.02171085961163044,0.6870313882827759,-0.06013746187090874,0.0217108597705208,0.6870313851437799,-0.06013746249588414,5.0,10.0,181.0,0.6900000000000001,2750507180824.0,107180824.0,-5.0
0.02288328483700752,0.720150887966156,0.1400538086891174,0.02288328421125428,0.7201508784131274,0.1400538026063839,78.0,11.0,182.0,0.734,2750507180827.0,107180827.0,11.0
0.0229636300355196,0.7148188948631287,0.1651140749454498,0.02296362953247785,0.7148188681915665,0.1651140738883969,100.0,13.0,184.0,0.734,2750507180831.0,107180831.0,13.0
0.02301197312772274,0.7086160182952881,0.1899731755256653,0.02301197357362161,0.7086160034129144,0.1899731791052502,100.0,15.0,186.0,0.734,2750507180836.0,107180836.0,15.0
0.02426806464791298,0.7201718688011169,-0.1930790096521378,0.02426806496983887,0.7201718946396548,-0.1930790076464805,17.0,0.0,193.0,0.746,2750507180857.0,107180857.0,-15.0
0.02466749213635922,0.7245115041732788,-0.1673635840415955,0.0246674923946705,0.7245115219408775,-0.1673635844318356,18.0,2.0,195.0,0.744,2750507180861.0,107180861.0,-13.0
0.02506970427930355,0.7325652241706848,0.03841459006071091,0.02506970356067913,0.7325652387971289,0.03841459188232077,74.0,3.0,196.0,0.734,2750507180863.0,107180863.0,3.0
0.02376996725797653,0.6945854425430298,-0.1350927650928497,0.02376996633135955,0.6945854393365795,-0.1350927687265937,100.0,4.0,196.0,0.708,2750507180866.0,107180866.0,-11.0
0.02513612434267998,0.7307747602462769,0.06397231668233871,0.0251361237933934,0.7307747383233535,0.06397231517678109,90.0,5.0,197.0,0.734,2750507180868.0,107180868.0,5.0
0.02497969381511211,0.7225562334060669,-0.1145100295543671,0.02497969445261597,0.7225562042213195,-0.114510028409449,100.0,6.0,198.0,0.732,2750507180870.0,107180870.0,-9.0
0.02619433775544167,0.7538801431655884,0.09262070059776306,0.0261943379650807,0.7538801379576722,0.09262070098791209,99.0,7.0,199.0,0.76,2750507180873.0,107180873.0,7.0
0.0251481756567955,0.7201495170593262,-0.08847714215517044,0.02514817619220389,0.7201495430433386,-0.08847714331213706,15.0,8.0,200.0,0.726,2750507180875.0,107180875.0,-7.0
0.02563515678048134,0.7304396629333496,0.1157615035772324,0.02563515739166452,0.7304396709291724,0.1157615041297709,100.0,9.0,201.0,0.74,2750507180877.0,107180877.0,9.0
0.02403903380036354,0.6849602460861206,-0.05996315181255341,0.02403903366557015,0.6849602509498861,-0.05996315101038882,5.0,10.0,201.0,0.6880000000000001,2750507180880.0,107180880.0,-5.0
0.02498173154890537,0.7082943916320801,0.1377640962600708,0.0249817316451558,0.708294407224853,0.1377640946618653,78.0,11.0,202.0,0.722,2750507180882.0,107180882.0,11.0
0.02545867301523686,0.7147343754768372,0.1651140749454498,0.02545867312406988,0.7147343552444774,0.1651140738883969,100.0,13.0,204.0,0.734,2750507180886.0,107180886.0,13.0
0.02515438571572304,0.7027439475059509,0.1884202659130096,0.02515438602532042,0.7027439509973281,0.1884202648346351,97.0,15.0,205.0,0.728,2750507180891.0,107180891.0,15.0
0.02663818374276161,0.7162217497825623,-0.192043736577034,0.02663818409312767,0.7162217619933149,-0.1920437314660704,12.0,0.0,213.0,0.742,2750507180912.0,107180912.0,-15.0
0.02661149203777313,0.7088420391082764,-0.1637643724679947,0.02661149133974142,0.7088420560643843,-0.1637643675623337,100.0,2.0,215.0,0.728,2750507180916.0,107180916.0,-13.0
0.02800306677818298,0.7424524426460266,0.03893795236945152,0.02800306601086177,0.742452465974272,0.03893795144475021,72.0,3.0,216.0,0.744,2750507180919.0,107180919.0,3.0
0.0263423677533865,0.6984219551086426,-0.1358560025691986,0.02634236799483605,0.6984219538596831,-0.1358560047080999,100.0,4.0,216.0,0.712,2750507180921.0,107180921.0,-11.0
0.02776229195296764,0.7326735258102417,0.06414662301540375,0.02776229153968229,0.7326735053598677,0.06414662666227641,85.0,5.0,217.0,0.736,2750507180923.0,107180923.0,5.0
0.02712602727115154,0.7125948667526245,-0.1129456833004952,0.02712602735454989,0.712594871690894,-0.1129456837590467,100.0,6.0,218.0,0.722,2750507180926.0,107180926.0,-9.0
0.02874985337257385,0.7518004775047302,0.0923769623041153,0.02874985401607383,0.7518004673648954,0.09237696230110179,100.0,7.0,219.0,0.758,2750507180928.0,107180928.0,7.0
0.02804283052682877,0.7299755215644836,-0.08969583362340927,0.02804283072430313,0.7299755177506771,-0.08969583674618854,15.0,8.0,220.0,0.736,2750507180930.0,107180930.0,-7.0
0.02864176034927368,0.7421891689300537,0.1176387146115303,0.02864176086000316,0.7421891818332612,0.1176387177102536,100.0,9.0,221.0,0.752,2750507180933.0,107180933.0,9.0
0.02589202858507633,0.6709358096122742,-0.05874297022819519,0.02589202807402211,0.670935813834603,-0.05874297061192161,5.0,10.0,221.0,0.674,2750507180935.0,107180935.0,-5.0
0.02730188891291618,0.7042793035507202,0.1370008587837219,0.02730188866457366,0.7042793278211362,0.1370008586803592,82.0,11.0,222.0,0.718,2750507180937.0,107180937.0,11.0
0.02879124693572521,0.7360609173774719,0.1700630038976669,0.02879124703185518,0.7360608949789216,0.1700629970839619,100.0,13.0,224.0,0.756,2750507180942.0,107180942.0,13.0
0.0281381756067276,0.7161644101142883,0.192043736577034,0.02813817592295992,0.7161644003022745,0.1920437314660704,100.0,15.0,225.0,0.742,2750507180946.0,107180946.0,15.0
0.02932592481374741,0.7238505482673645,-0.1941142827272415,0.02932592444007386,0.7238505612141973,-0.1941142838268906,11.0,0.0,232.0,0.75,2754107180967.0,107180967.0,-15.0
0.02856412157416344,0.6990143656730652,-0.1615148633718491,0.02856412100269189,0.6990143360142976,-0.1615148570188951,100.0,2.0,234.0,0.718,2754107180972.0,107180972.0,-13.0
0.03009076602756977,0.736374020576477,0.03862393647432327,0.03009076681672507,0.7363740471681904,0.03862393570729254,72.0,3.0,234.0,0.738,2754107180974.0,107180974.0,3.0
0.02881927601993084,0.7022539377212524,-0.1366192400455475,0.02881927535501453,0.702253965771221,-0.1366192406896061,99.0,4.0,235.0,0.716,2754107180976.0,107180976.0,-11.0
0.03068402968347073,0.7445216178894043,0.06519249826669693,0.03068402894100046,0.7445216107599693,0.06519249557524831,88.0,5.0,236.0,0.748,2754107180979.0,107180979.0,5.0
0.02940724045038223,0.7105273008346558,-0.1126328185200691,0.02940724117577026,0.7105273134722788,-0.1126328148289662,100.0,6.0,237.0,0.72,2754107180981.0,107180981.0,-9.0
0.03091301769018173,0.743767499923706,0.09140200912952423,0.03091301727937312,0.7437674760150574,0.0914020075538606,100.0,7.0,238.0,0.75,2754107180983.0,107180983.0,7.0
0.03038058243691921,0.7278951406478882,-0.0894520953297615,0.03038058170842137,0.7278951452014454,-0.08945209805937825,15.0,8.0,239.0,0.734,2754107180985.0,107180985.0,-7.0
0.03113802336156368,0.7460428476333618,0.1182644590735436,0.03113802321005329,0.7460428553770914,0.1182644555704145,100.0,9.0,239.0,0.756,2754107180988.0,107180988.0,9.0
0.02778305858373642,0.6628836989402771,-0.05804572626948357,0.0277830586132869,0.6628836968138772,-0.05804572466994034,6.0,10.0,240.0,0.666,2754107180990.0,107180990.0,-5.0
0.02988487854599953,0.710069477558136,0.1381457149982452,0.02988487769498312,0.7100694727706974,0.1381457126526184,70.0,11.0,241.0,0.724,2754107180992.0,107180992.0,11.0
0.03081883303821087,0.7262264490127563,0.1678134799003601,0.03081883352281502,0.726226433858894,0.1678134865405233,100.0,13.0,243.0,0.746,2754107180997.0,107180997.0,13.0
0.03067739866673946,0.7199273705482483,0.1930790096521378,0.03067739801330197,0.7199273533193359,0.1930790076464805,96.0,15.0,244.0,0.746,2754107181002.0,107181002.0,15.0
0.03185245394706726,0.7237437963485718,-0.1941142827272415,0.03185245576241938,0.7237437846892203,-0.1941142838268906,100.0,0.0,252.0,0.75,2754107181022.0,107181022.0,-15.0
0.03117668628692627,0.7028040289878845,-0.1624146550893784,0.03117668638586021,0.7028040210766477,-0.1624146612362705,73.0,2.0,254.0,0.722,2754107181027.0,107181027.0,-13.0
0.0322563461959362,0.7242871522903442,0.03799590468406677,0.03225634773397738,0.724287124897598,0.03799590423237722,65.0,3.0,255.0,0.726,2754107181029.0,107181029.0,3.0
0.03100838139653206,0.6962651610374451,-0.1354743838310242,0.03100838092191447,0.6962651584390535,-0.1354743867173468,50.0,4.0,255.0,0.71,2754107181032.0,107181032.0,-11.0
0.03319371491670609,0.7424195408821106,0.0650181844830513,0.03319371622135581,0.7424195666475171,0.06501818408975299,93.0,5.0,256.0,0.746,2754107181034.0,107181034.0,5.0
0.03206441551446915,0.7143670916557312,-0.1132585555315018,0.03206441666239359,0.714367113903534,-0.1132585526891271,56.0,6.0,257.0,0.724,2754107181036.0,107181036.0,-9.0
0.03395584970712662,0.7535704374313354,0.09262070059776306,0.03395584943196837,0.7535704386703749,0.09262070098791209,99.0,7.0,258.0,0.76,2754107181038.0,107181038.0,7.0
0.03256240859627724,0.7198523879051208,-0.08847714215517044,0.032562410398599,0.7198524046916539,-0.08847714331213706,15.0,8.0,259.0,0.726,2754107181041.0,107181041.0,-7.0
0.03351376205682755,0.7380303740501404,0.1170129776000977,0.03351376186342506,0.7380303451162178,0.1170129798500927,100.0,9.0,260.0,0.748,2754107181043.0,107181043.0,9.0
0.02955450117588043,0.6508406400680542,-0.05699985474348068,0.02955450084463077,0.6508406471045809,-0.05699985575696844,6.0,10.0,260.0,0.654,2754107181045.0,107181045.0,-5.0
0.0327209047973156,0.7178056836128235,0.139672189950943,0.03272090616800628,0.717805700133568,0.1396721846156308,82.0,11.0,261.0,0.732,2754107181048.0,107181048.0,11.0
0.03299596905708313,0.7183277010917664,0.1660138815641403,0.03299596921002167,0.7183276816969906,0.1660138781057724,100.0,13.0,263.0,0.738,2754107181052.0,107181052.0,13.0
0.03358381241559982,0.7255994081497192,0.1946319192647934,0.03358381357573975,0.7255994366291691,0.1946319219170956,90.0,15.0,265.0,0.752,2754107181057.0,107181057.0,15.0
0.03355351090431213,0.7062610983848572,-0.1894555389881134,0.03355351259730003,0.7062611130248354,-0.1894555410150452,35.0,0.0,272.0,0.732,2754107181078.0,107181078.0,-15.0
0.0337228961288929,0.7046374082565308,-0.1628645658493042,0.03372289747295357,0.7046374246323315,-0.1628645633449583,18.0,2.0,274.0,0.724,2754107181082.0,107181082.0,-13.0
0.03475346788764,0.7261711359024048,0.03810057789087296,0.03475346960170888,0.7261711523105778,0.03810057614486311,52.0,3.0,274.0,0.728,2754107181085.0,107181085.0,3.0
0.0326850637793541,0.6804647445678711,-0.1324214488267899,0.03268506480624284,0.6804647294516273,-0.1324214427913221,26.0,4.0,275.0,0.6940000000000001,2754107181087.0,107181087.0,-11.0
0.03540128841996193,0.7343388795852661,0.06432093679904938,0.03540128810429674,0.7343388630028695,0.06432093814777172,88.0,5.0,276.0,0.738,2754107181089.0,107181089.0,5.0
0.03379411995410919,0.6984663009643555,-0.1107556000351906,0.03379411898843769,0.6984662871705993,-0.1107556012484835,16.0,6.0,277.0,0.708,2754107181091.0,107181091.0,-9.0
0.0368749313056469,0.7593955993652344,0.09335191547870636,0.03687493186594645,0.7593955879403573,0.09335191704834297,99.0,7.0,278.0,0.766,2754107181094.0,107181094.0,7.0
0.03459183871746063,0.7098206877708435,-0.08725845068693161,0.03459183958130526,0.7098206587295517,-0.08725844987808559,15.0,8.0,279.0,0.716,2754107181096.0,107181096.0,-7.0
0.03570377826690674,0.7300167679786682,0.1157615035772324,0.03570377757023397,0.7300167905115802,0.1157615041297709,100.0,9.0,280.0,0.74,2754107181098.0,107181098.0,9.0
0.02987962402403355,0.6109333038330078,-0.05351362749934197,0.02987962334746282,0.6109333023627939,-0.05351362604706211,6.0,10.0,280.0,0.614,2754107181101.0,107181101.0,-5.0
0.03532256186008453,0.719648003578186,0.1400538086891174,0.03532256306993353,0.7196480034806341,0.1400538026063839,76.0,11.0,281.0,0.734,2754107181103.0,107181103.0,11.0
0.0353107713162899,0.7143154144287109,0.1651140749454498,0.03531077045918812,0.7143154009914356,0.1651140738883969,100.0,13.0,283.0,0.734,2754107181108.0,107181108.0,13.0
0.03551121428608894,0.7158367037773132,0.192043736577034,0.03551121555162932,0.7158366844292304,0.1920437314660704,100.0,15.0,284.0,0.742,2754107181112.0,107181112.0,15.0
0.03345992043614388,0.6559767723083496,-0.1759969443082809,0.03345991978337606,0.655976758066208,-0.1759969506697141,41.0,0.0,292.0,0.68,2754107181133.0,107181133.0,-15.0
0.03228423744440079,0.628614604473114,-0.1453183740377426,0.03228423871090078,0.628614584657045,-0.1453183811061368,22.0,2.0,294.0,0.646,2754107181137.0,107181137.0,-13.0
0.0367758683860302,0.7160722613334656,0.03757721558213234,0.03677586949273354,0.7160722646611655,0.03757721658243367,40.0,3.0,294.0,0.718,2754107181140.0,107181140.0,3.0
0.0318269208073616,0.6176056265830994,-0.120209664106369,0.03182691993452914,0.617605604820957,-0.1202096670872232,10.0,4.0,295.0,0.63,2754107181142.0,107181142.0,-11.0
0.03786150738596916,0.7322210669517517,0.06414662301540375,0.03786150888391906,0.7322210843952006,0.06414662666227641,88.0,5.0,296.0,0.736,2754107181144.0,107181144.0,5.0
0.03264975547790527,0.629298746585846,-0.09980519115924835,0.03264975402364561,0.6292987508899233,-0.09980518869566729,10.0,6.0,297.0,0.638,2754107181147.0,107181147.0,-9.0
0.03973189368844032,0.7632270455360413,0.09383939206600189,0.03973189193361744,0.7632270598045476,0.09383939442196355,99.0,7.0,298.0,0.77,2754107181149.0,107181149.0,7.0
0.03354880958795548,0.6422943472862244,-0.07897133380174637,0.03354881107438378,0.6422943294149445,-0.07897133452653557,19.0,8.0,299.0,0.648,2754107181151.0,107181151.0,-7.0
0.03825179487466812,0.7298877239227295,0.1157615035772324,0.03825179419353917,0.7298877135577693,0.1157615041297709,100.0,9.0,300.0,0.74,2754107181154.0,107181154.0,9.0
0.02825814671814442,0.539197564125061,-0.04723841324448586,0.02825814675379997,0.5391975607511406,-0.04723841256923073,7.0,10.0,300.0,0.542,2754107181156.0,107181156.0,-5.0
0.03752511367201805,0.7136386632919312,0.1389089524745941,0.03752511526658291,0.7136386828876303,0.1389089486341246,72.0,11.0,301.0,0.728,2754107181158.0,107181158.0,11.0
0.03831902146339417,0.7239178419113159,0.1673635840415955,0.03831902201779643,0.7239178704505971,0.1673635844318356,100.0,13.0,303.0,0.744,2754107181163.0,107181163.0,13.0
0.03800973668694496,0.7157083749771118,0.192043736577034,0.03800973554072386,0.715708366032361,0.1920437314660704,100.0,15.0,304.0,0.742,2754107181167.0,107181167.0,15.0
0.03248853608965874,0.5941227078437805,-0.1594325304031372,0.03248853757284529,0.5941226832360399,-0.1594325317831528,49.0,0.0,313.0,0.616,2754107181188.0,107181188.0,-15.0
0.04117657989263535,0.7458391189575195,0.03914729505777359,0.04117657881344689,0.7458391104187854,0.03914729526972199,33.0,3.0,316.0,0.748,2754107181195.0,107181195.0,3.0
0.04076533392071724,0.7360560894012451,0.06449525058269501,0.04076533215637196,0.7360560783452054,0.06449524963326704,85.0,5.0,317.0,0.74,2754107181200.0,107181200.0,5.0
0.03013450838625431,0.5423921346664429,-0.08603895455598831,0.03013450857380626,0.5423921178286584,-0.08603895577212699,12.0,6.0,318.0,0.55,2754107181202.0,107181202.0,-9.0
0.04219759628176689,0.7571302652359009,0.0931081771850586,0.0421975973337044,0.7571302595336284,0.09310817836153268,97.0,7.0,319.0,0.764,2754107181204.0,107181204.0,7.0
0.03036217018961906,0.543067216873169,-0.06678439676761627,0.03036217013796578,0.543067198895594,-0.06678440018602082,24.0,8.0,320.0,0.548,2754107181207.0,107181207.0,-7.0
0.04101988300681114,0.733694314956665,0.116387240588665,0.04101988172934854,0.7336943363587369,0.1163872419899318,100.0,9.0,320.0,0.744,2754107181209.0,107181209.0,9.0
0.04003020375967026,0.711536169052124,0.1385273337364197,0.040030203702229,0.71153619827552,0.1385273306433715,72.0,11.0,322.0,0.726,2754107181214.0,107181214.0,11.0
0.04130247607827187,0.7296094298362732,0.1687132865190506,0.04130247607861259,0.7296094372960209,0.1687132907578988,100.0,13.0,324.0,0.75,2754107181218.0,107181218.0,13.0
0.04097728803753853,0.7194145917892456,0.1930790096521378,0.04097728880022324,0.719414594381316,0.1930790076464805,100.0,15.0,326.0,0.746,2754107181223.0,107181223.0,15.0
0.03254234418272972,0.5592910647392273,-0.150115042924881,0.03254234512895184,0.5592910411315836,-0.150115046159462,53.0,0.0,333.0,0.58,2754107181243.0,107181243.0,-15.0
0.04236583039164543,0.7237661480903625,0.03799590468406677,0.04236583096966709,0.7237661553484064,0.03799590423237722,30.0,3.0,335.0,0.726,2754107181250.0,107181250.0,3.0
0.04321727901697159,0.7339203357696533,0.06432093679904938,0.04321727899430337,0.7339203524307791,0.06432093814777172,82.0,5.0,337.0,0.738,2754107181255.0,107181255.0,5.0
0.02923248894512653,0.4949570596218109,-0.07853010296821594,0.02923248845905782,0.4949570534750596,-0.0785301014501959,13.0,6.0,338.0,0.502,2754107181257.0,107181257.0,-9.0
0.04390115663409233,0.7411254048347473,0.09115827083587646,0.04390115590505392,0.7411254000014861,0.09115826886705031,100.0,7.0,339.0,0.748,2754107181260.0,107181260.0,7.0
0.02990307100117207,0.5033259391784668,-0.06190962716937065,0.02990307093319664,0.5033259426073811,-0.06190962644981492,26.0,8.0,340.0,0.508,2754107181262.0,107181262.0,-7.0
